ncm;anexo;tipo;dispositivo;trecho
57050000;IX;st;"RICMS/SE — Anexo IX, pág. 380 do PDF de anexos";"Interestaduais (origem a 12%) Índice fidelidade Demais Índice fidelidad e Demais Índic e fidel idade Demais 1 Catalizadores em colméia cerâmica ou metálica para conversão catalítica de gases de escape de veículos 3815.12.10 3815.12.90 26,5% 40% 41,7% 56,9% 34,1% 48,4% 2 Tubos e seus acessórios (por "
65061000;IX;st;"RICMS/SE — Anexo IX, pág. 373 do PDF de anexos";"mesmo com reforço ou acessórios de outras matérias 12 Encerados e toldos 6306.1 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 13 Capacetes e artefatos de uso semelhante, de proteção, para uso em motocicletas, incluídos ciclomotores 6506.10.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 14 Guarnições de fr"
70071100;IX;st;"RICMS/SE — Anexo IX, pág. 373 do PDF de anexos";"mesmo com reforço ou acessórios de outras matérias 12 Encerados e toldos 6306.1 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 13 Capacetes e artefatos de uso semelhante, de proteção, para uso em motocicletas, incluídos ciclomotores 6506.10.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 14 Guarnições de fr"
70072100;IX;st;"RICMS/SE — Anexo IX, pág. 373 do PDF de anexos";"mesmo com reforço ou acessórios de outras matérias 12 Encerados e toldos 6306.1 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 13 Capacetes e artefatos de uso semelhante, de proteção, para uso em motocicletas, incluídos ciclomotores 6506.10.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 14 Guarnições de fr"
70091000;IX;st;"RICMS/SE — Anexo IX, pág. 373 do PDF de anexos";"mesmo com reforço ou acessórios de outras matérias 12 Encerados e toldos 6306.1 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 13 Capacetes e artefatos de uso semelhante, de proteção, para uso em motocicletas, incluídos ciclomotores 6506.10.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 14 Guarnições de fr"
70140000;IX;st;"RICMS/SE — Anexo IX, pág. 373 do PDF de anexos";"mesmo com reforço ou acessórios de outras matérias 12 Encerados e toldos 6306.1 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 13 Capacetes e artefatos de uso semelhante, de proteção, para uso em motocicletas, incluídos ciclomotores 6506.10.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 14 Guarnições de fr"
73110000;IX;st;"RICMS/SE — Anexo IX, pág. 373 do PDF de anexos";"mesmo com reforço ou acessórios de outras matérias 12 Encerados e toldos 6306.1 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 13 Capacetes e artefatos de uso semelhante, de proteção, para uso em motocicletas, incluídos ciclomotores 6506.10.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 14 Guarnições de fr"
73259100;IX;st;"RICMS/SE — Anexo IX, pág. 373 do PDF de anexos";"mesmo com reforço ou acessórios de outras matérias 12 Encerados e toldos 6306.1 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 13 Capacetes e artefatos de uso semelhante, de proteção, para uso em motocicletas, incluídos ciclomotores 6506.10.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 14 Guarnições de fr"
80070090;IX;st;"RICMS/SE — Anexo IX, pág. 373 do PDF de anexos";"mesmo com reforço ou acessórios de outras matérias 12 Encerados e toldos 6306.1 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 13 Capacetes e artefatos de uso semelhante, de proteção, para uso em motocicletas, incluídos ciclomotores 6506.10.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 14 Guarnições de fr"
83021000;IX;st;"RICMS/SE — Anexo IX, pág. 373 do PDF de anexos";"mesmo com reforço ou acessórios de outras matérias 12 Encerados e toldos 6306.1 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 13 Capacetes e artefatos de uso semelhante, de proteção, para uso em motocicletas, incluídos ciclomotores 6506.10.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 14 Guarnições de fr"
83023000;IX;st;"RICMS/SE — Anexo IX, pág. 373 do PDF de anexos";"mesmo com reforço ou acessórios de outras matérias 12 Encerados e toldos 6306.1 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 13 Capacetes e artefatos de uso semelhante, de proteção, para uso em motocicletas, incluídos ciclomotores 6506.10.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 14 Guarnições de fr"
84812090;IX;st;"RICMS/SE — Anexo IX, pág. 375 do PDF de anexos";"46 Válvulas para transmissão óleo - hidráulicas ou pneumáticas 8481.20.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 47 Válvulas solenóides 8481.80.92 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 48 Rolamentos 84.82 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 49 Árvores de transmissão (incluídas as árvore"
84818092;IX;st;"RICMS/SE — Anexo IX, pág. 375 do PDF de anexos";"46 Válvulas para transmissão óleo - hidráulicas ou pneumáticas 8481.20.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 47 Válvulas solenóides 8481.80.92 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 48 Rolamentos 84.82 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 49 Árvores de transmissão (incluídas as árvore"
85071000;IX;st;"RICMS/SE — Anexo IX, pág. 375 do PDF de anexos";"46 Válvulas para transmissão óleo - hidráulicas ou pneumáticas 8481.20.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 47 Válvulas solenóides 8481.80.92 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 48 Rolamentos 84.82 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 49 Árvores de transmissão (incluídas as árvore"
85291090;IX;st;"RICMS/SE — Anexo IX, pág. 376 do PDF de anexos";"limpadores de pára - brisas, degeladores e desembaçadores (desembaciadores) elétricos 55 Telefones móveis 8517.12.13 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 56 Alto - falantes, amplificadores elétricos de audiofreqüência e partes 85.18 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 57 Aparelhos de repr"
85340000;IX;st;"RICMS/SE — Anexo IX, pág. 376 do PDF de anexos";"limpadores de pára - brisas, degeladores e desembaçadores (desembaciadores) elétricos 55 Telefones móveis 8517.12.13 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 56 Alto - falantes, amplificadores elétricos de audiofreqüência e partes 85.18 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 57 Aparelhos de repr"
87169090;IX;st;"RICMS/SE — Anexo IX, pág. 377 do PDF de anexos";"cabinas. 73 Partes e acessórios dos veículos automóveis das posições 87.01 a 87.05. 87.08 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 74 Parte e acessórios de motocicletas (incluídos os ciclomotores) 8714.1 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 75 Engates para reboques e semi - reboques 8716.90.90"
84123110;IX;st;"RICMS/SE — Anexo IX, pág. 378 do PDF de anexos";"próprias para colocação em carrocerias, pára - choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários. 89 Cilindros pneumáticos. 8412.31.10 33,08% 59,60% 49,11% 78,83"
84131900;IX;st;"RICMS/SE — Anexo IX, pág. 378 do PDF de anexos";"próprias para colocação em carrocerias, pára - choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários. 89 Cilindros pneumáticos. 8412.31.10 33,08% 59,60% 49,11% 78,83"
84135090;IX;st;"RICMS/SE — Anexo IX, pág. 378 do PDF de anexos";"próprias para colocação em carrocerias, pára - choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários. 89 Cilindros pneumáticos. 8412.31.10 33,08% 59,60% 49,11% 78,83"
84138100;IX;st;"RICMS/SE — Anexo IX, pág. 378 do PDF de anexos";"próprias para colocação em carrocerias, pára - choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários. 89 Cilindros pneumáticos. 8412.31.10 33,08% 59,60% 49,11% 78,83"
84136019;IX;st;"RICMS/SE — Anexo IX, pág. 378 do PDF de anexos";"próprias para colocação em carrocerias, pára - choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários. 89 Cilindros pneumáticos. 8412.31.10 33,08% 59,60% 49,11% 78,83"
84137010;IX;st;"RICMS/SE — Anexo IX, pág. 378 do PDF de anexos";"próprias para colocação em carrocerias, pára - choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários. 89 Cilindros pneumáticos. 8412.31.10 33,08% 59,60% 49,11% 78,83"
84145910;IX;st;"RICMS/SE — Anexo IX, pág. 378 do PDF de anexos";"próprias para colocação em carrocerias, pára - choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários. 89 Cilindros pneumáticos. 8412.31.10 33,08% 59,60% 49,11% 78,83"
84145990;IX;st;"RICMS/SE — Anexo IX, pág. 378 do PDF de anexos";"próprias para colocação em carrocerias, pára - choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários. 89 Cilindros pneumáticos. 8412.31.10 33,08% 59,60% 49,11% 78,83"
84213990;IX;st;"RICMS/SE — Anexo IX, pág. 378 do PDF de anexos";"próprias para colocação em carrocerias, pára - choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários. 89 Cilindros pneumáticos. 8412.31.10 33,08% 59,60% 49,11% 78,83"
85011019;IX;st;"RICMS/SE — Anexo IX, pág. 378 do PDF de anexos";"próprias para colocação em carrocerias, pára - choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários. 89 Cilindros pneumáticos. 8412.31.10 33,08% 59,60% 49,11% 78,83"
85013110;IX;st;"RICMS/SE — Anexo IX, pág. 378 do PDF de anexos";"próprias para colocação em carrocerias, pára - choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários. 89 Cilindros pneumáticos. 8412.31.10 33,08% 59,60% 49,11% 78,83"
85045000;IX;st;"RICMS/SE — Anexo IX, pág. 378 do PDF de anexos";"próprias para colocação em carrocerias, pára - choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários. 89 Cilindros pneumáticos. 8412.31.10 33,08% 59,60% 49,11% 78,83"
85123000;IX;st;"RICMS/SE — Anexo IX, pág. 378 do PDF de anexos";"próprias para colocação em carrocerias, pára - choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários. 89 Cilindros pneumáticos. 8412.31.10 33,08% 59,60% 49,11% 78,83"
40081100;IX;st;"RICMS/SE — Anexo IX, pág. 378 do PDF de anexos";"ICMS 41/2014) (NR) 4008.11.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% Nova Redação dada ao item 101 pelo Decreto n.º 29.906/2014 , aplicação a partir de 1°/11/2014."
57032000;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"naylon (Protocolo ICMS 41/2014) 5703.20.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 105 Tapetes mat. têxteis sintéticas (Protocolo ICMS 41/2014) 5703.30.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 106 Forração interior capacete (Protocolo ICMS 41/2014) 5911.90.00 33,08% 59,60% 49,11% 78,83% 41,10%"
57033000;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"naylon (Protocolo ICMS 41/2014) 5703.20.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 105 Tapetes mat. têxteis sintéticas (Protocolo ICMS 41/2014) 5703.30.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 106 Forração interior capacete (Protocolo ICMS 41/2014) 5911.90.00 33,08% 59,60% 49,11% 78,83% 41,10%"
59119000;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"naylon (Protocolo ICMS 41/2014) 5703.20.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 105 Tapetes mat. têxteis sintéticas (Protocolo ICMS 41/2014) 5703.30.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 106 Forração interior capacete (Protocolo ICMS 41/2014) 5911.90.00 33,08% 59,60% 49,11% 78,83% 41,10%"
69039099;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"naylon (Protocolo ICMS 41/2014) 5703.20.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 105 Tapetes mat. têxteis sintéticas (Protocolo ICMS 41/2014) 5703.30.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 106 Forração interior capacete (Protocolo ICMS 41/2014) 5911.90.00 33,08% 59,60% 49,11% 78,83% 41,10%"
70072900;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"naylon (Protocolo ICMS 41/2014) 5703.20.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 105 Tapetes mat. têxteis sintéticas (Protocolo ICMS 41/2014) 5703.30.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 106 Forração interior capacete (Protocolo ICMS 41/2014) 5911.90.00 33,08% 59,60% 49,11% 78,83% 41,10%"
73145000;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"naylon (Protocolo ICMS 41/2014) 5703.20.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 105 Tapetes mat. têxteis sintéticas (Protocolo ICMS 41/2014) 5703.30.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 106 Forração interior capacete (Protocolo ICMS 41/2014) 5911.90.00 33,08% 59,60% 49,11% 78,83% 41,10%"
73151100;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"naylon (Protocolo ICMS 41/2014) 5703.20.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 105 Tapetes mat. têxteis sintéticas (Protocolo ICMS 41/2014) 5703.30.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 106 Forração interior capacete (Protocolo ICMS 41/2014) 5911.90.00 33,08% 59,60% 49,11% 78,83% 41,10%"
84189900;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"naylon (Protocolo ICMS 41/2014) 5703.20.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 105 Tapetes mat. têxteis sintéticas (Protocolo ICMS 41/2014) 5703.30.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 106 Forração interior capacete (Protocolo ICMS 41/2014) 5911.90.00 33,08% 59,60% 49,11% 78,83% 41,10%"
84249090;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"naylon (Protocolo ICMS 41/2014) 5703.20.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 105 Tapetes mat. têxteis sintéticas (Protocolo ICMS 41/2014) 5703.30.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 106 Forração interior capacete (Protocolo ICMS 41/2014) 5911.90.00 33,08% 59,60% 49,11% 78,83% 41,10%"
84254910;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"naylon (Protocolo ICMS 41/2014) 5703.20.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 105 Tapetes mat. têxteis sintéticas (Protocolo ICMS 41/2014) 5703.30.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 106 Forração interior capacete (Protocolo ICMS 41/2014) 5911.90.00 33,08% 59,60% 49,11% 78,83% 41,10%"
84314100;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"naylon (Protocolo ICMS 41/2014) 5703.20.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 105 Tapetes mat. têxteis sintéticas (Protocolo ICMS 41/2014) 5703.30.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 106 Forração interior capacete (Protocolo ICMS 41/2014) 5911.90.00 33,08% 59,60% 49,11% 78,83% 41,10%"
85016100;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"Alternada potencia não superior a 75 kva (Protocolo ICMS 41/2014) 8501.61.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 117 Aparelhos elétricos para alarme de uso automotivo (Protocolo ICMS 41/2014) 8531.10.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 118 Bússolas 9014.10.00 33,08% 59,60% 49,11% 78,8"
85311090;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"Alternada potencia não superior a 75 kva (Protocolo ICMS 41/2014) 8501.61.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 117 Aparelhos elétricos para alarme de uso automotivo (Protocolo ICMS 41/2014) 8531.10.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 118 Bússolas 9014.10.00 33,08% 59,60% 49,11% 78,8"
90141000;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"Alternada potencia não superior a 75 kva (Protocolo ICMS 41/2014) 8501.61.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 117 Aparelhos elétricos para alarme de uso automotivo (Protocolo ICMS 41/2014) 8531.10.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 118 Bússolas 9014.10.00 33,08% 59,60% 49,11% 78,8"
90251990;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"Alternada potencia não superior a 75 kva (Protocolo ICMS 41/2014) 8501.61.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 117 Aparelhos elétricos para alarme de uso automotivo (Protocolo ICMS 41/2014) 8531.10.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 118 Bússolas 9014.10.00 33,08% 59,60% 49,11% 78,8"
90259010;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"Alternada potencia não superior a 75 kva (Protocolo ICMS 41/2014) 8501.61.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 117 Aparelhos elétricos para alarme de uso automotivo (Protocolo ICMS 41/2014) 8531.10.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 118 Bússolas 9014.10.00 33,08% 59,60% 49,11% 78,8"
90321010;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"Alternada potencia não superior a 75 kva (Protocolo ICMS 41/2014) 8501.61.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 117 Aparelhos elétricos para alarme de uso automotivo (Protocolo ICMS 41/2014) 8531.10.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 118 Bússolas 9014.10.00 33,08% 59,60% 49,11% 78,8"
90321090;IX;st;"RICMS/SE — Anexo IX, pág. 379 do PDF de anexos";"Alternada potencia não superior a 75 kva (Protocolo ICMS 41/2014) 8501.61.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 117 Aparelhos elétricos para alarme de uso automotivo (Protocolo ICMS 41/2014) 8531.10.90 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 118 Bússolas 9014.10.00 33,08% 59,60% 49,11% 78,8"
90322000;IX;st;"RICMS/SE — Anexo IX, pág. 380 do PDF de anexos";"124 Pressostatos (Protocolo ICMS 41/2014) 9032.20.00 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% 125 Outras peças, partes e acessórios para veículos automotores não relacionados nos itens anteriores. (Protocolo ICMS 41/2014) 33,08% 59,60% 49,11% 78,83% 41,10% 69,21% Acrescentados os itens 102 a 125 pe"
59039000;IX;st;"RICMS/SE — Anexo IX, pág. 380 do PDF de anexos";"Interestaduais (origem a 12%) Índice fidelidade Demais Índice fidelidad e Demais Índic e fidel idade Demais 1 Catalizadores em colméia cerâmica ou metálica para conversão catalítica de gases de escape de veículos 3815.12.10 3815.12.90 26,5% 40% 41,7% 56,9% 34,1% 48,4% 2 Tubos e seus acessórios (por "
59090000;IX;st;"RICMS/SE — Anexo IX, pág. 380 do PDF de anexos";"Interestaduais (origem a 12%) Índice fidelidade Demais Índice fidelidad e Demais Índic e fidel idade Demais 1 Catalizadores em colméia cerâmica ou metálica para conversão catalítica de gases de escape de veículos 3815.12.10 3815.12.90 26,5% 40% 41,7% 56,9% 34,1% 48,4% 2 Tubos e seus acessórios (por "
84122110;IX;st;"RICMS/SE — Anexo IX, pág. 381 do PDF de anexos";"13 Capacetes e artefatos de uso semelhante, de proteção, para uso em motocicletas, incluídos ciclomotores 6506.10.00 26,5% 40% 41,7% 56,9% 34,1% 48,4% 14 Guarnições de fricção (por exemplo, placas, rolos, tiras, segmentos, discos, anéis, pastilhas), não montadas, para freios, embreagens ou qualquer "
84141000;IX;st;"RICMS/SE — Anexo IX, pág. 381 do PDF de anexos";"13 Capacetes e artefatos de uso semelhante, de proteção, para uso em motocicletas, incluídos ciclomotores 6506.10.00 26,5% 40% 41,7% 56,9% 34,1% 48,4% 14 Guarnições de fricção (por exemplo, placas, rolos, tiras, segmentos, discos, anéis, pastilhas), não montadas, para freios, embreagens ou qualquer "
