ncm;regime;cst;norma;dispositivo;trecho
8706;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8092;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8040;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
3110;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
4200;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
2000;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
3390;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8708;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
4100;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
0000;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8703;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
3000;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
1100;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
9090;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8702;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
3490;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
2110;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
